id,together/Qwen/Qwen2.5-Coder-32B-Instruct_score,together/Qwen/Qwen2.5-Coder-32B-Instruct_pass_to_pass_pass_rate,together/Qwen/Qwen2.5-Coder-32B-Instruct_fail_to_pass_pass_rate,together/Qwen/Qwen2.5-7B-Instruct-Turbo_score,together/Qwen/Qwen2.5-7B-Instruct-Turbo_pass_to_pass_pass_rate,together/Qwen/Qwen2.5-7B-Instruct-Turbo_fail_to_pass_pass_rate,anthropic/claude-3-opus-20240229_score,anthropic/claude-3-opus-20240229_pass_to_pass_pass_rate,anthropic/claude-3-opus-20240229_fail_to_pass_pass_rate,anthropic/claude-3-5-sonnet-20240620_score,anthropic/claude-3-5-sonnet-20240620_pass_to_pass_pass_rate,anthropic/claude-3-5-sonnet-20240620_fail_to_pass_pass_rate,openai/gpt-3.5-turbo-0125_score,openai/gpt-3.5-turbo-0125_pass_to_pass_pass_rate,openai/gpt-3.5-turbo-0125_fail_to_pass_pass_rate,openai/gpt4o-2024-08-06_score,openai/gpt4o-2024-08-06_pass_to_pass_pass_rate,openai/gpt4o-2024-08-06_fail_to_pass_pass_rate,together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo_score,together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo_pass_to_pass_pass_rate,together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo_fail_to_pass_pass_rate,together/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo_score,together/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo_pass_to_pass_pass_rate,together/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo_fail_to_pass_pass_rate,together/Qwen/Qwen2.5-72B-Instruct-Turbo_score,together/Qwen/Qwen2.5-72B-Instruct-Turbo_pass_to_pass_pass_rate,together/Qwen/Qwen2.5-72B-Instruct-Turbo_fail_to_pass_pass_rate,anthropic/claude-2.1_score,anthropic/claude-2.1_pass_to_pass_pass_rate,anthropic/claude-2.1_fail_to_pass_pass_rate,anthropic/claude-3-sonnet-20240229_score,anthropic/claude-3-sonnet-20240229_pass_to_pass_pass_rate,anthropic/claude-3-sonnet-20240229_fail_to_pass_pass_rate,anthropic/claude-3-5-sonnet-20241022_score,anthropic/claude-3-5-sonnet-20241022_pass_to_pass_pass_rate,anthropic/claude-3-5-sonnet-20241022_fail_to_pass_pass_rate,openai/gpt-4o-mini-2024-07-18_score,openai/gpt-4o-mini-2024-07-18_pass_to_pass_pass_rate,openai/gpt-4o-mini-2024-07-18_fail_to_pass_pass_rate,openai/gpt-4-turbo-2024-04-09_score,openai/gpt-4-turbo-2024-04-09_pass_to_pass_pass_rate,openai/gpt-4-turbo-2024-04-09_fail_to_pass_pass_rate,together/meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo_score,together/meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo_pass_to_pass_pass_rate,together/meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo_fail_to_pass_pass_rate,openai/o1-2024-12-17_score,openai/o1-2024-12-17_pass_to_pass_pass_rate,openai/o1-2024-12-17_fail_to_pass_pass_rate
pydata__xarray-7233,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9894179894179894,0.0,0.0,1.0,0.0,1.0,1.0,1.0
pydata__xarray-7393,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9859154929577465,0.0,0.0,1.0,0.0
pylint-dev__pylint-4551,,,,,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
pylint-dev__pylint-4604,,,,,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
pylint-dev__pylint-4661,,,,,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
pylint-dev__pylint-4970,,,,,,,0.0,0.47058823529411764,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.17647058823529413,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0
pylint-dev__pylint-6386,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
pylint-dev__pylint-6528,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9590643274853801,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pylint-dev__pylint-6903,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pylint-dev__pylint-7080,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.024793388429752067,0.0,0.0,1.0,0.0,0.0,1.0,0.0
pylint-dev__pylint-7277,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9836065573770492,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9918032786885246,0.0,1.0,1.0,1.0
pylint-dev__pylint-8898,,,,,,,0.0,0.9444444444444444,0.0,1.0,1.0,1.0,0.0,0.9444444444444444,0.0,0.0,0.9444444444444444,0.0,0.0,0.9444444444444444,0.0,0.0,0.9444444444444444,0.0,0.0,0.8888888888888888,0.0,0.0,0.9444444444444444,0.0,0.0,0.9444444444444444,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,0.9444444444444444,0.0,0.0,0.9444444444444444,0.0
pytest-dev__pytest-10051,,,,,,,0.0,0.9333333333333333,0.0,1.0,1.0,1.0,0.0,0.9333333333333333,0.0,0.0,0.9333333333333333,0.0,0.0,0.9333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9333333333333333,0.0,0.0,1.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.9333333333333333,0.0,0.0,0.6,0.0,0.0,0.21428571428571427,,0.0,1.0,0.0
pytest-dev__pytest-10081,,,,,,,0.0,1.0,0.0,0.0,0.9841269841269841,1.0,0.0,1.0,0.0,0.0,0.8095238095238095,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9841269841269841,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
pytest-dev__pytest-10356,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
pytest-dev__pytest-5262,,,,,,,0.0,0.9907407407407407,0.0,0.0,0.9814814814814815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.26851851851851855,0.0,0.0,0.9814814814814815,1.0,0.0,0.8113207547169812,,0.0,0.9907407407407407,0.0,0.0,0.9907407407407407,0.0,0.0,0.0,0.0
pytest-dev__pytest-5631,,,,,,,0.0,1.0,0.0,0.0,0.8666666666666667,0.0,0.0,1.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.8666666666666667,0.0,0.0,1.0,0.0,0.0,0.8666666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,1.0
pytest-dev__pytest-5787,,,,,,,0.0,1.0,0.0,0.0,0.967479674796748,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
pytest-dev__pytest-5809,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pytest-dev__pytest-5840,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9607843137254902,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9803921568627451,0.0,0.0,1.0,0.0,0.0,1.0,0.0
pytest-dev__pytest-6197,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9862068965517241,1.0,0.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,
pytest-dev__pytest-6202,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pytest-dev__pytest-7205,,,,,,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0625,0.4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0
pytest-dev__pytest-7236,,,,,,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
pytest-dev__pytest-7324,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5689655172413793,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333
pytest-dev__pytest-7432,,,,,,,0.0,1.0,0.0,0.0,0.974025974025974,1.0,0.0,0.9090909090909091,0.0,1.0,1.0,1.0,0.0,0.987012987012987,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.961038961038961,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.987012987012987,1.0
pytest-dev__pytest-7490,,,,,,,0.0,1.0,0.0,0.0,0.6282051282051282,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
pytest-dev__pytest-7521,,,,,,,0.0,1.0,0.0,0.0,0.9838709677419355,0.0,0.0,1.0,0.0,0.0,0.9838709677419355,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.872,0.0,0.0,0.0,0.0,0.0,1.0,0.0
pytest-dev__pytest-7571,,,,,,,0.0,0.9285714285714286,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
pytest-dev__pytest-7982,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pytest-dev__pytest-8399,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9322033898305084,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
scikit-learn__scikit-learn-10297,,,,,,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
scikit-learn__scikit-learn-10844,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6875,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
scikit-learn__scikit-learn-10908,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9787234042553191,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
scikit-learn__scikit-learn-11310,,,,,,,0.0,0.94,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,1.0
scikit-learn__scikit-learn-11578,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
scikit-learn__scikit-learn-12585,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
scikit-learn__scikit-learn-12682,,,,,,,0.0,0.06060606060606061,0.0,0.0,0.9696969696969697,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5606060606060606,0.0,0.0,0.8181818181818182,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scikit-learn__scikit-learn-12973,,,,,,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.96875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.90625,0.0,0.0,0.8125,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.96875,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
scikit-learn__scikit-learn-13124,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.95,1.0,0.0,1.0,0.0,0.0,0.9333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
scikit-learn__scikit-learn-13135,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3939393939393939,0.0,1.0,1.0,1.0
scikit-learn__scikit-learn-13142,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
scikit-learn__scikit-learn-13328,,,,,,,0.0,0.2222222222222222,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,1.0,1.0,1.0,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,1.0,1.0,1.0
scikit-learn__scikit-learn-13439,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
scikit-learn__scikit-learn-13496,,,,,,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
scikit-learn__scikit-learn-13779,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2777777777777778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
scikit-learn__scikit-learn-14053,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scikit-learn__scikit-learn-14087,,,,,,,0.0,1.0,0.0,0.0,0.9883720930232558,0.3333333333333333,0.0,0.9651162790697675,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9883720930232558,1.0,0.0,0.0,0.0,0.0,0.9476744186046512,0.0,0.0,1.0,0.0,0.0,0.936046511627907,0.0
scikit-learn__scikit-learn-14141,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
scikit-learn__scikit-learn-14496,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8205128205128205,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
scikit-learn__scikit-learn-14629,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
scikit-learn__scikit-learn-14710,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,1.0,1.0,1.0
scikit-learn__scikit-learn-14894,,,,,,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
scikit-learn__scikit-learn-14983,,,,,,,0.0,0.9904761904761905,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
scikit-learn__scikit-learn-15100,,,,,,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9565217391304348,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9347826086956522,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
scikit-learn__scikit-learn-25102,,,,,,,0.0,1.0,0.0,0.0,0.8813559322033898,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
scikit-learn__scikit-learn-25232,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.705607476635514,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
scikit-learn__scikit-learn-25747,,,,,,,0.0,0.9285714285714286,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6428571428571429,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
scikit-learn__scikit-learn-25931,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,1.0,0.0,1.0,0.0,0.0,0.8095238095238095,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,0.0,0.0,0.3333333333333333,0.0
scikit-learn__scikit-learn-25973,,,,,,,0.0,0.1111111111111111,0.0,0.0,0.9861111111111112,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
scikit-learn__scikit-learn-26194,,,,,,,0.0,0.9946236559139785,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9946236559139785,0.0,0.0,1.0,0.0,0.0,0.9731182795698925,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scikit-learn__scikit-learn-26323,,,,,,,0.0,0.9893617021276596,0.0,0.0,1.0,0.0,0.0,0.9095744680851063,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18085106382978725,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
scikit-learn__scikit-learn-9288,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.983739837398374,1.0,1.0,1.0,1.0
